CSS161	FUND OF COMPUTING
	12463 A	5	M,W	1315-1513	UW1 110	NASH,ROB D	27/32
		5	F	1530-1730	UW1 120	NASH,ROB D
	12464 B	5	M,W	1745-1945	UW1 110	ZANDER,CAROL	18/32
		5	T	1745-1945	UW1 120	ZANDER,CAROL
CSS162	PROG METHODOLOGY
	12465 A	5	T,Th	1315-1513	UW1 210	NASH,ROB D	22/32
		5	F	1315-1513	UW1 120	NASH,ROB D
CSS198	SUPERVISED STUDY
	12466 A	5		to be arranged			0/40
	12467 B	5		to be arranged			16/40
CSS199	COMPUTING RESEARCH
	12468 A	5		to be arranged			0/40
	12469 B	5		to be arranged			0/40
CSS301	TECHNICAL WRITING
	12470 A	5	T,Th	1530-1730	UW1 210	ANDERSON,LAURIE JOY	26/30
CSS342	MATH & COMPUTING
	12471 A	5	T,Th	1745-1945	UW1 110	OLSON,CLARK F	41/48
CSS360	SOFTWARE ENGR
	12472 A	5	M,W	1745-1945	UWBB 240	RAZMOV,VALENTIN N.	29/30
CSS370	ANALYSIS AND DESIGN
	12473 A	5	M,W	1530-1730	UW1 202	SOCHA,DAVID G	34/36
CSS411	CMPT & PUB POLICY
	12474 A	5	T,Th	1530-1730	UW1 102	KOCHANSKI,MARK	29/30
CSS422	HARDWARE & COMP ORG
	12475 A	5	M,W	1745-1945	UW2 005	BERGER,ARNOLD S	59/70
CSS432	NETWORK DESIGN
	12476 A	5	M,W	1745-1945	UW1 210	WEST,JAMES E JR	19/45
CSS434	PARA DISTR COMPUTING
	12477 A	5	T,Th	1530-1730	UW1 041	FUKUDA,MUNEHIRO	24/45
CSS448	TRANSLATION OF LANG
	12478 A	5	M,W	1530-1730	UW1 110	ZANDER,CAROL	13/45
CSS475	DATABASE SYSTEMS
	12479 A	5	T,Th	2000-2200	UW2 005	KOCHANSKI,MARK	26/45
CSS487	COMPUTER VISION
	12480 A	5	M,W	1530-1730	UW1 210	OLSON,CLARK F	22/45
CSS490	SPECIAL TOPICS
	12481 A	5	T,Th	1745-1945	CC1 041	ERDLY,WILLIAM W	29/45
	12482 B	5	T,Th	1530-1745	CC1 041	SUNG,KELVIN H.	30/45
CSS496	APPL CMPT SEMINAR
	12483 A	5	T,Th	1745-1945	UW1 370	ANDERSON,LAURIE JOY	3/15
CSS497	COOPERATIVE EDUC
	12484 A	10		to be arranged			5/40
	12485 B	10		to be arranged			20/40
CSS498	INDEPENDENT STUDY
	12486 A	5		to be arranged			7/20
	12487 B	5		to be arranged			7/20
CSS499	UNDERGRAD RESEARCH
	12488 A	5		to be arranged			5/20
	12489 B	5		to be arranged			1/20
CSS534	PAR PROG GRID CLOUD
	19726 B	5	M,W	1745-1945	UW1 031	FUKUDA,MUNEHIRO	1/5
CSS503	SOFT ENGR METHODS
	12490 A	5	T,Th	1745-1945	UW1 041	ASUNCION,HAZELINE U	17/30
CSS534	PAR PROG GRID CLOUD
	12491 A	5	M,W	1745-1945	UW1 031	FUKUDA,MUNEHIRO	24/25
CSS555	EVAL SOFTWARE DESGN
	12492 A	5	T,Th	1745-1945	UW2 005	KOCHANSKI,MARK	21/30
CSS596	CAPSTONE PROJECT II
	12493 A	5		to be arranged		ERDLY,WILLIAM W	1/1
CSS600	INDEPDNT STDY/RSCH
	12494 A	5		to be arranged			2/10
	12495 B	5		to be arranged			0/10
CSS700	MASTERS THESIS
	12496 A	10		to be arranged			0/20
