CSS107	PROG-ANIMATED STORY
	20012 A	5	TTh	845-1045	UW1 120	GUNNERSON,KIM N.	35/36
CSS161	FUND OF COMPUTING
	12786 A	5	MW	330-530	UW1 102	MCCARTHY,JOSEPH	33/36
	20013 B	5	MW	115-315	UW1 121	NASH,ROB D	36/32
CSS162	PROG METHODOLOGY
	20044 A	5	TTh	115-315	UW1 102	NASH,ROB D	36/36
CSS198	SUPERVISED STUDY
	12790 A	5		to be arranged			0/40
	12791 B	5		to be arranged			3/40
CSS199	COMPUTING RESEARCH
	12792 A	5		to be arranged			0/40
	12793 B	5		to be arranged			0/40
CSS301	TECHNICAL WRITING
	12794 A	5	MW	330-530	UW2 240	ANDERSON,LAURIE JOY	37/25
CSS332	PROG W/OO LANGS
	20833 A	2	F	115-515	UW1 050	SIMPSON,JOSEPH J	30/48
CSS342	MATH & COMPUTING
	12795 A	5	MW	545-745P	UW1 110	STEWART,TIMOTHY C.	39/45
CSS343	DATA STRUCTURES/ALG
	12796 A	5	MW	330-530	UW1 110	ZANDER,CAROL	37/40
	12797 B	5	TTh	545-745P	UW1 221	BERNSTEIN,MORRIS	21/48
CSS350	MGT PRINCIPLES
	12798 A	5	MW	545-745P	UW1 020	KRAEMER,SUSAN	43/47
CSS360	SOFTWARE ENGR
	12799 A	5	TTh	330-530	UW1 210	KOCHANSKI,MARK	45/43
CSS370	ANALYSIS AND DESIGN
	12800 A	5	TTh	545-745P	UW1 220	SOCHA,DAVID G	38/48
CSS421	CMPT HW & O/S	(NW)
	12801 A	5	TTh	545-745P	UW1 370	ANDERSON,LAURIE JOY	3/10
CSS422	HARDWARE & COMP ORG
	12802 A	5	TTh	330-530	UW2 340	KIM,WOOYOUNG	23/30
CSS430	OPERATING SYSTEMS
	12803 A	5	TTh	330-530	UW1 221	FUKUDA,MUNEHIRO	34/48
CSS451	3-D COMPUTER GRAPHIC
	12805 A	5	TTh	330-530	UW2 205	SUNG,KELVIN H.	29/30
CSS473	ENTREPRENEURSHP SEM
	12808 A	5	TTh	545-745P	UW2 005	BALLARD,ANDREW	12/15
CSS475	DATABASE SYSTEMS
	12809 A	5	F	845-1045	UW1 210	KOCHANSKI,MARK	36/48
CSS480	HUMAN-COMP INTERACT
	12810 A	5	MW	545-745P	UW1 102	MCCARTHY,JOSEPH	40/48
CSS487	COMPUTER VISION
	20019 A	5	MW	115-315	UW1 041	OLSON,CLARK F	29/32
CSS490	SPECIAL TOPICS
	20018 B	5	TTh	545-745P	UW1 110	RAZMOV,VALENTIN N.	35/30
	20679 C	2	Th	115-315	UWBB 107H	PACE,JASON MICHAEL	15/20
CSS497	COOPERATIVE EDUC
	12813 A	10		to be arranged			2/40
	12814 B	10		to be arranged			19/40
CSS498	INDEPENDENT STUDY
	12815 A	5		to be arranged			3/40
	12816 B	5		to be arranged			6/40
CSS499	UNDERGRAD RESEARCH
	12817 A	5		to be arranged			1/40
	12818 B	5		to be arranged			5/40
CSSSKL161 PROGRAMMING SKILLS
	20014 A	1	F	1100-130	UW1 120	MCCARTHY,JOSEPH	31/36
	20015 B	1	F	145-415	UW1 120	NASH,ROB D	35/32
CSSSKL162 PROG METHOD SKILLS
	20016 A	1	F	140-445	UW2 105	MCCARTHY,JOSEPH	37/36
CSS502	DATA STRUC & OOP II
	12819 A	4	MW	600-740P	UW1 202	ZANDER,CAROL	23/30
CSS507	SOFTWARE MODELING
	12820 A	2	M	800-1000P	UW1 121	ASUNCION,HAZELINE U	24/30
CSS543	ADVNCE PROG METHODS
	12821 A	5	TTh	545-745P	UW1 030	FUKUDA,MUNEHIRO	27/45
CSS583	KNOWLEDGE MGT SYS
	20054 A	5	MW	545-745P	UW2 205	ERDLY,WILLIAM W	13/30
CSS595	CAPSTONE PROJECT I
	12825 A	5	TTh	800-1000P	UW1 031	SOCHA,DAVID G	12/30
CSS600	INDEPDNT STDY/RSCH
	12826 A	5		to be arranged			2/20
	12827 B	5		to be arranged			0/20
CSS700	MASTERS THESIS
	12828 A	10		to be arranged			4/20
