CSS107	PROG-ANIMATED STORY
	21291 A	5	T,Th	845-1045	UW1 220	GUNNERSON,KIM N.	43/45
CSS161	FUND OF COMPUTING
	12813 A	5	M,W	1100-1300	UW1 041	KIM,JEFFREY Y.	42/45
	12814 B	5	M,W	1315-1513	UWBB 240	BENITEZ,JOSEPH P.	45/45
CSS162	PROG METHODOLOGY
	12815 A	5	T,Th	1315-1513	UW1 110	FERRACINA,FABIANA	34/45
	22634 B	5	M,W	1745-1945	UW2 205	STARK,MICHAEL M	8/30
CSS198	SUPERVISED STUDY
	12816 A	5		to be arranged			0/30
	12817 B	5		to be arranged			1/30
	21696 C	2		to be arranged	*	*	1/30
CSS199	COMPUTING RESEARCH
	12818 A	2		to be arranged			0/30
	12819 B	2		to be arranged			0/30
CSS205	WOMEN STEM: COLLEGE
	22593 A	1	Th	215-315	UW1 370	ASUNCION,HAZELINE U	2/12
CSS233	INTERACT MEDIA TECH
	21697 A	5	M,W	1315-1513	UW1 221	STARK,MICHAEL M	30/45
CSS290	TOPICS IN COMPUTING
	22545 A	2	W	1315-1513	UW1 361	GRUENBAUM,PETER E	4/6
CSS301	TECHNICAL WRITING
	12821 A	5	M,W	1530-1730	UW2 141	ANDERSON,LAURIE JOY	58/55
	12822 B	5	T,Th	1745-1945	UW1 060	KOOL,NANCY L	28/30
CSS332	PROG W/OO LANGS
	21283 A	2	T,Th	2000-2200	UW1 051	NASH,ROB D	31/45
CSS341	PROGRAM THEORY/APP
	12823 A	5	T,Th	1315-1513	UW2 221	JACKELS,CHARLES F	15/30
CSS342	MATH & COMPUTING
	12824 A	5	M,W	1745-1945	UW2 031	FUKUDA,MUNEHIRO	44/45
	12825 B	5	M,W	2000-2200	UW1 010	ZANDER,CAROL	34/40
	22585 C	5	M,W	2000-2200	UW1 102	SHIELDS,ROBERT C.	24/45
CSS343	DATA STRUCTURES/ALG
	12826 A	5	M,W	1530-1730	UW2 131	ZANDER,CAROL	33/30
	21285 B	5	T,Th	2000-2200	UW1 102	BERNSTEIN,MORRIS	20/40
CSS350	MGT PRINCIPLES
	12827 A	5	T,Th	1530-1730	UW1 010	ROBISON,DAVID F.	34/45
CSS360	SOFTWARE ENGR
	12828 A	5	M,W	1315-1513	UW1 030	SHIELDS,ROBERT C.	44/40
	21286 B	5	T,Th	1745-1945	UW1 102	SOCHA,DAVID G	45/40
	21287 C	5	T,Th	1530-1730	UW1 220	KOCHANSKI,MARK	41/45
